"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","총 주차면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","위도","경도"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.521989","126.917243"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522734","126.916764"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522257","126.91707"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.52193","126.917281"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522615","126.91684"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522764","126.916745"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522943","126.91663"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.523002","126.916591"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522585","126.91686"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.523181","126.916477"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522019","126.917223"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.5219","126.9173"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522555","126.916879"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.523211","126.916457"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522109","126.917166"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522228","126.917089"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522377","126.916994"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522287","126.917051"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522823","126.916706"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522704","126.916783"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522913","126.916649"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522436","126.916955"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.52324","126.916438"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.523062","126.916553"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522972","126.916611"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522168","126.917128"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.522049","126.917204"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.523091","126.916534"
"1915194","여의도공원 공영주차장(시)","영등포구 여의도동 2-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 11:13:15","N","무료","Y","유료","180000","1156011000081","370","5","370","5","0","0","0","0","0","37.523032","126.916572"
"2865781","배나무터공원(구)","광진구 중곡동 684-11","NW","노외 주차장","3","시간제 + 거주자 주차장","","0","미연계중","94","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-07-09 18:19:11","N","무료","N","무료","50000","","200","5","200","5","0","0","0","0","0","",""
"2867916","중곡복개천 공영주차장(구)","광진구 중곡동 38-32 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0900","1500","0000","2400","2023-12-25 18:06:38","N","무료","N","무료","100000","1121510100036","300","5","0","0","0","0","0","0","0","",""
"2869625","청계산근린광장 공영주차장(구)","서초구 원지동 361-1","NW","노외 주차장","1","시간제 주차장","02-1688-1054","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","95","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2026-06-15 17:46:54","N","무료","N","무료","40000","","100","5","100","5","0","0","0","0","6000","",""
"2871974","장미원시장 공영주차장(구)","강북구 수유동 294-29","NW","노외 주차장","1","시간제 주차장","029443025","0","미연계중","152","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-06-20 09:30:56","N","무료","N","무료","","","150","5","150","5","0","0","0","0","80000","",""
"2872094","중곡복개천 공영주차장(B)(구)","광진구 중곡동 150-57 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0900","1500","0000","2400","2023-12-25 18:18:36","N","무료","N","무료","100000","1121510100004","300","5","0","0","0","0","0","0","0","",""
"2876385","동아빌딩앞(구)","영등포구 여의도동 1-4 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:32:21","N","무료","Y","유료","200000","1156011000007","500","5","500","5","","","","","20000","",""
"2877105","청계산청룡 공영주차장(구)","서초구 신원동 224-3","NW","노외 주차장","1","시간제 주차장","02-1688-1054","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","41","N","무료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2026-06-15 17:55:30","N","무료","N","무료","0","","0","0","0","0","0","0","0","0","3000","",""
"2877166","명륜동와룡주차장(구)","종로구 명륜3가 1-21","NW","노외 주차장","1","시간제 주차장","02-6048-1234","0","미연계중","78","Y","유료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2023-09-11 11:16:21","Y","유료","Y","유료","","","300","5","300","5","0","0","0","0","","",""
"2877337","국민일보사옥앞(구)","영등포구 여의도동 1-2 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:31:42","N","무료","Y","유료","","1156011000003","500","5","500","5","","","","","200000","",""
"2877728","양재역 공영주차장(시)","서초구 양재동 23-0","NW","노외 주차장","1","시간제 주차장","02-3405-4231","0","미연계중","885","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2026-05-19 14:26:56","N","무료","N","무료","250000","","400","5","400","5","0","0","0","0","28800","37.483518","127.034357"
"2877882","개봉1동마을공동주차장(구)","구로구 개봉동 416-2","NW","노외 주차장","1","시간제 주차장","02-839-4875","0","미연계중","56","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-06-23 22:19:24","N","무료","N","무료","50000","","50","5","50","5","0","0","0","0","","",""
"2882454","주공3단지상가주변(구)","노원구 상계동 735-0 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2023-07-18 10:22:16","N","무료","Y","유료","","1135010500035","250","5","250","5","0","0","0","0","","",""
"2884317","중곡복개천 공영주차장(B)(구)","광진구 중곡동 125-2 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0900","1500","0000","2400","2023-12-25 18:01:41","N","무료","N","무료","100000","1121510100035","300","5","0","0","0","0","0","0","0","",""
"2884318","중곡복개천 공영주차장(B)(구)","광진구 중곡동 150-197 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0900","1500","0000","2400","2023-12-25 18:16:04","N","무료","N","무료","100000","1121510100031","300","5","0","0","0","0","0","0","0","",""
"2888526","신성시장길공영노상주차장(구)","광진구 중곡동 83-6 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0900","1500","0000","2400","2023-12-25 17:46:08","N","무료","N","무료","100000","1121510100039","300","10","0","0","0","0","0","0","0","",""
"2889027","남가좌2동 제1공영주차장(구)","서대문구 남가좌동 64-8","NW","노외 주차장","3","시간제 + 거주자 주차장","","0","미연계중","12","Y","유료","N","야간 미개방","0800","2000","0800","2000","0800","2000","2025-07-18 18:02:48","N","무료","N","무료","0","","150","5","150","5","0","0","0","0","20000","",""
"2898460","도봉2동 법조타운 공영주차장(구)","도봉구 도봉동 624-105","NW","노외 주차장","3","시간제 + 거주자 주차장","02-901-5100","0","미연계중","155","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-07-09 17:55:34","N","무료","N","무료","0","","100","5","100","5","0","0","0","0","0","",""
"2899352","연희동 제2공영주차장(구)","서대문구 연희동 105-8","NW","노외 주차장","3","시간제 + 거주자 주차장","","0","미연계중","5","Y","유료","N","야간 미개방","0800","2000","0800","2000","0800","2000","2025-07-18 18:14:01","N","무료","N","무료","0","","150","5","150","5","0","0","0","0","0","",""
"2906289","신월3동 공영주차장(구)","양천구 신월동 170-6","NW","노외 주차장","1","시간제 주차장","02-2644-1388","0","미연계중","161","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2024-12-19 15:12:29","N","무료","N","무료","50000","","50","5","50","5","0","0","0","0","","",""
"2910518","중화제2공영주차장(구)","중랑구 중화동 73-4","NW","노외 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","87","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-03-21 15:43:01","N","무료","N","무료","","","100","5","100","5","0","0","0","0","","",""
"2911526","중곡초등학교 공영주차장(구)","중랑구 면목동 380-0","NW","노외 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","140","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-03-21 15:13:53","N","무료","N","무료","","","100","5","100","5","0","0","0","0","","",""
"2911603","창2동 4공영주차장(구)","도봉구 창동 582-22","NW","노외 주차장","3","시간제 + 거주자 주차장","02-901-5100","0","미연계중","82","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2024-01-17 11:16:19","N","무료","N","무료","50000","","100","5","100","5","0","0","0","0","","",""
"2913642","쌍문2동 2공영주차장(구)","도봉구 쌍문동 81-102","NW","노외 주차장","2","거주자 우선 주차장","029015100","0","미연계중","18","Y","유료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2024-01-17 11:11:44","N","무료","N","무료","0","","0","0","0","0","0","0","0","0","0","",""
"2915953","간송옛집  공영주차장(구)","도봉구 방학동 58-10","NW","노외 주차장","3","시간제 + 거주자 주차장","02-2091-4215","0","미연계중","15","Y","유료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2023-07-25 08:34:10","N","무료","N","무료","0","","0","0","0","0","0","0","0","0","0","",""
"2916491","중랑초등학교 공영주차장(구)","중랑구 면목동 192-1","NW","노외 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","82","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-03-21 15:35:24","N","무료","N","무료","50000","","100","5","100","5","0","0","0","0","","",""
"2918330","중랑역제2공영주차장(구)","중랑구 중화동 73-8","NW","노외 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","65","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-03-21 16:37:10","N","무료","N","무료","","","100","5","100","5","0","0","0","0","50000","",""
"2918745","중랑역제1공영주차장(구)","중랑구 중화동 73-6","NW","노외 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","152","Y","유료","N","야간 미개방","0000","2400","0900","2400","0000","2400","2025-03-21 16:34:09","N","무료","N","무료","","","100","5","100","5","0","0","0","0","50000","",""
"2919760","대흥2구역 공영주차장(구)","마포구 대흥동 806-3","NW","노외 주차장","1","시간제 주차장","02-300-5046","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","20","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2024-07-17 11:22:30","N","무료","N","무료","","","250","5","250","5","0","0","0","0","0","",""
"2921565","동작주차공원공영주차장(구)","동작구 동작동 326-0","NW","노외 주차장","1","시간제 주차장","820-1440","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","147","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-03-24 16:13:17","N","무료","N","무료","100000","","195","5","195","5","0","0","0","0","","",""
"2922286","중화제3공영주차장(구)","중랑구 중화동 73-3","NW","노외 주차장","1","시간제 주차장","","0","미연계중","102","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-03-21 15:52:52","N","무료","N","무료","","","100","5","100","5","0","0","0","0","","",""
"2923585","신촌역 동측 공영주차장(구)","서대문구 대현동 121-7","NW","노외 주차장","1","시간제 주차장","","0","미연계중","30","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-07-18 18:12:23","N","무료","N","무료","","","350","5","350","5","0","0","0","0","50400","",""
"2923998","면목2동공영주차장(구)","중랑구 면목동 146-1","NW","노외 주차장","1","시간제 주차장","080-490-3894","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","199","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-03-21 15:32:33","N","무료","N","무료","0","","100","5","100","5","0","0","0","0","0","",""
"2924445","유진상가/인왕시장 앞(구)","서대문구 홍제동 294-46 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","1000","1900","1000","1500","0000","0000","2023-07-05 15:47:18","N","무료","Y","유료","","1141011100003","250","5","250","5","","","","","","",""
"2926344","은평 한문화 공영주차장 (구)","은평구 진관동 125-12","NW","노외 주차장","1","시간제 주차장","02-350-5183","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","71","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-06-19 18:29:45","N","무료","N","무료","55000","","100","5","100","5","0","0","0","0","0","",""
"2927879","연광초교 지하 공영주차장(구)","은평구 불광동 400-6","NW","노외 주차장","3","시간제 + 거주자 주차장","02-350-5183","0","미연계중","51","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-06-19 18:38:06","N","무료","N","무료","70000","","100","5","100","5","0","0","0","0","0","",""
"2927880","연신중학교지하 공영주차장(구)","은평구 불광동 400-4","NW","노외 주차장","1","시간제 주차장","02-350-5183","0","미연계중","53","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-06-19 18:44:10","N","무료","N","무료","70000","","100","5","100","5","0","0","0","0","0","",""
"2928191","동교노상공영주차장(구)","마포구 동교동 166-11","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","1200","2300","1200","2300","1200","2300","2023-07-25 10:08:02","N","무료","N","무료","0","1144012100007","500","5","500","5","0","0","0","0","0","",""
"2929251","창1동 1공영주차장(구)","도봉구 창동 657-37","NW","노외 주차장","3","시간제 + 거주자 주차장","02-901-5100","0","미연계중","42","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2023-11-07 15:50:57","N","무료","N","무료","50000","","100","5","100","5","0","0","0","0","0","",""
"2929768","동교3공영주차장(구)","마포구 서교동 348-82","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","1200","2300","1200","2300","1200","2300","2023-07-25 09:59:51","N","무료","N","무료","","1144012000016","500","5","500","5","0","0","0","0","","",""
"2931431","뚝도시장 노상주차장(구)","성동구 성수동2가 339-44 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","2400","2023-07-24 10:00:15","N","무료","N","무료","","1120011500278","250","5","250","5","","","","","","",""
"2933119","중랑동부시장 공영주차장(구)","중랑구 면목동 183-14","NW","노외 주차장","1","시간제 주차장","02-1577-3325","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","129","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-03-21 16:52:01","N","무료","N","무료","","","100","5","100","5","0","0","0","0","","",""
"2933721","초안산꽃동산공영주차장(구)","도봉구 창동 441-5","NW","노외 주차장","1","시간제 주차장","02-901-5100","0","미연계중","15","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2024-01-22 08:53:16","N","무료","N","무료","50000","","100","5","100","5","0","0","0","0","","",""
"2933794","중랑캠핑숲 제3공영주차장(구)","중랑구 망우동 30-63","NW","노외 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","35","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-05-12 18:08:23","N","무료","N","무료","0","","50","5","50","5","0","0","0","0","0","",""
"2937235","중화제4공영주차장(구)","중랑구 중화동 73-10","NW","노외 주차장","1","시간제 주차장","","0","미연계중","89","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-03-28 17:36:42","N","무료","N","무료","30000","","100","5","","","0","0","0","0","50000","",""
"2939378","도깨비시장 공영주차장(구)","도봉구 방학동 632-1","NW","노외 주차장","3","시간제 + 거주자 주차장","02-901-5100","0","미연계중","81","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2023-06-13 17:35:37","N","무료","N","무료","50000","","100","5","100","5","0","0","0","0","0","",""
"2943131","연남노상공영주차장(구)","마포구 연남동 224-36 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0800","2100","0800","2100","0000","0000","2023-07-05 10:01:55","N","무료","Y","유료","","1144012400027","250","5","250","5","0","0","0","0","","",""
"2944092","신길1동 공영주차장(구)","영등포구 신길동 120-82","NW","노외 주차장","1","시간제 주차장","02-2677-1401","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","13","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-06-12 18:06:45","N","무료","N","무료","70000","","100","5","100","5","0","0","0","0","0","",""
"2944891","소금나루도서관 공영주차장(구)","마포구 염리동 533-11","NW","노외 주차장","1","시간제 주차장","02-300-5046","0","미연계중","113","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-06-12 17:50:52","N","무료","N","무료","140000","","200","5","200","5","0","0","0","0","","",""
"2945286","중화제1공영주차장(구)","중랑구 중화동 73-5","NW","노외 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","94","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-03-21 15:52:06","N","무료","N","무료","","","100","5","100","5","0","0","0","0","","",""
"2948543","대신시장앞(구)","영등포구 신길동 4921-5 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:37:22","N","무료","Y","유료","","1156013200002","100","5","100","5","","","","","50000","",""
"2951385","쌍문2동 5공영주차장(구)","도봉구 쌍문동 715-2","NW","노외 주차장","3","시간제 + 거주자 주차장","02-2091-4215","0","미연계중","77","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-07-09 17:53:13","N","무료","N","무료","","","0","0","100","5","0","0","0","0","","",""
"2954673","자양전통시장 공영주차장(구)","광진구 자양동 631-18","NW","노외 주차장","1","시간제 주차장","02-458-1624","0","미연계중","24","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2000","2023-07-14 13:52:25","N","무료","N","무료","0","","1500","30","500","10","0","0","0","0","0","",""
"2956286","도림고가 노상주차장(구)","영등포구 문래동1가 39-1","NS","노상 주차장","3","시간제 + 거주자 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-04-26 10:43:24","N","무료","N","무료","50000","1156011900001","100","5","200","10","0","0","0","0","","",""
"2957386","양평유수지 공영주차장(구)","영등포구 양평동3가 57-3","NW","노외 주차장","1","시간제 주차장","02-2677-1401","0","미연계중","392","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2025-06-12 18:05:17","N","무료","N","무료","120000","","250","5","250","5","0","0","0","0","0","",""
"2958999","남가좌2동 제2공영주차장(구)","서대문구 남가좌동 3-75","NW","노외 주차장","3","시간제 + 거주자 주차장","","0","미연계중","12","Y","유료","N","야간 미개방","0800","2000","0800","2000","0800","2000","2025-07-18 18:04:34","N","무료","N","무료","","","150","5","150","5","0","0","0","0","","",""
"2963709","상암1 공영주차장(구)","마포구 상암동 1267-1","NW","노외 주차장","1","시간제 주차장","02-300-5046","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","213","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2024-07-17 11:27:11","N","무료","N","무료","100000","","200","5","200","5","0","0","0","0","","",""
"2974545","성산2-1 공영주차장(구)","마포구 성산동 199-0","NW","노외 주차장","3","시간제 + 거주자 주차장","02-300-5046","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","56","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2024-07-17 11:09:21","N","무료","N","무료","50000","","1000","60","500","30","0","0","0","0","0","",""
